track,model,scope,mode,n_bets,bet_rate,mean_odds,mean_edge,strike_rate,flat_roi,flat_roi_lo,flat_roi_hi,flat_profit_units,kelly_roi,kelly_roi_lo,kelly_roi_hi,mean_clv,positive_clv_rate
market_blind,catboost_tuned,holdout,relative,556,0.32194557035321364,5.512571942446042,0.09577221935266919,0.23381294964028776,-0.1914028776978417,-0.3336906474820144,-0.04607868705036029,-106.41999999999999,-0.15356139727866983,-0.29145573136492753,-0.010739861500882575,-0.05176986553138797,0.23103448275862068
market_blind,lightgbm,walk_forward,absolute,7737,0.8768132366273799,5.382269613545301,0.11135605182823187,0.22308388264185083,-0.05702727155228124,-0.10171978803153676,-0.009041456636939385,-441.21999999999997,-0.05472895435798016,-0.10300218321739452,-0.005780867821188273,-0.029356964957853414,0.35066614926917605
market_blind,lightgbm,walk_forward,relative,7000,0.7932910244786945,5.689375714285714,0.11626067572474483,0.20642857142857143,-0.0514,-0.1014905357142857,6.049999999998591e-05,-359.8,-0.05114889472911683,-0.10431074168908609,0.004916606013671968,-0.03111162849491789,0.3467257649413783
market_blind,lightgbm,holdout,absolute,1293,0.7486971627099016,4.410541376643465,0.10339341299435084,0.24980665119876258,-0.12208043310131479,-0.21458778035576181,-0.024462103634957478,-157.85000000000002,-0.14331277685398192,-0.23898094944611414,-0.04505039707504177,-0.027248151038167457,0.31988041853512705
market_blind,lightgbm,holdout,relative,1110,0.6427330631152287,4.761837837837837,0.10947757959553686,0.22162162162162163,-0.12890990990990991,-0.23443851351351352,-0.022647972972972975,-143.09,-0.14713282973079983,-0.2553273562618728,-0.03850537671609791,-0.02977092422745145,0.30973451327433627
market_blind,lightgbm_tuned,walk_forward,absolute,7219,0.8181097008159565,5.3273888350187,0.10521170210790366,0.2299487463637623,-0.05781964260977975,-0.10537266241861751,-0.007371346446876309,-417.40000000000003,-0.05112364484139752,-0.10221326440056402,-0.00014786580261550456,-0.03154454809316915,0.34243726604741437
market_blind,lightgbm_tuned,walk_forward,relative,6429,0.7285811423390752,5.684450147767927,0.11015346030700224,0.20874163944625915,-0.05615803390885052,-0.10987649712241408,-0.00199879452480947,-361.03999999999996,-0.050217281359526744,-0.1055394499027419,0.003865946217802545,-0.03369281564784866,0.3376926669780476
market_blind,lightgbm_tuned,holdout,absolute,1127,0.6525767226404169,4.171659272404614,0.09560639134577219,0.2670807453416149,-0.14618456078083408,-0.23880456965394853,-0.051893966282165103,-164.75,-0.14715798175912825,-0.241511864072236,-0.05447263828502761,-0.028974121815631713,0.3054607508532423
market_blind,lightgbm_tuned,holdout,relative,916,0.5303995367689636,4.616561135371178,0.10247784231842241,0.2314410480349345,-0.149617903930131,-0.2634536026200873,-0.04085616812227089,-137.04999999999998,-0.15600375598606728,-0.2616977004825646,-0.04554592983809319,-0.03193918954679511,0.30515463917525776
market_blind,logistic,walk_forward,absolute,6811,0.7718721668177697,4.84670826604023,0.1089603596656676,0.2576714138892967,-0.04655557186903539,-0.09159293789458228,-0.0013132065775950752,-317.09000000000003,-0.05927968171009824,-0.10489234013848751,-0.012394204949570354,-0.03158105641862102,0.3436213991769547
